study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB1220	ERP002061	SAMEA2042498	ERS199112	ERX184890	ERR210225	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210225/ERR210225.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210225/ERR210225.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0116_20091126L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0116_20091126L4.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042498	ERS199112	ERX184891	ERR210226	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210226/ERR210226.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210226/ERR210226.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0116_20091126L5.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0116_20091126L5.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042498	ERS199112	ERX184892	ERR210227	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210227/ERR210227.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210227/ERR210227.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0116_20091128L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0116_20091128L4.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042498	ERS199112	ERX184893	ERR210228	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210228/ERR210228.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210228/ERR210228.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0116_20091212L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0116_20091212L4.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042499	ERS199113	ERX184894	ERR210229	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210229/ERR210229.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210229/ERR210229.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0117_20091025.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0117_20091025.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042499	ERS199113	ERX184895	ERR210230	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210230/ERR210230.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210230/ERR210230.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0117_20100124L7.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0117_20100124L7.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042499	ERS199113	ERX184896	ERR210231	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210231/ERR210231.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210231/ERR210231.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0117_20100125L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0117_20100125L4.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042499	ERS199113	ERX184897	ERR210232	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210232/ERR210232.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210232/ERR210232.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0117_20100125L5.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0117_20100125L5.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042500	ERS199114	ERX184898	ERR210233	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210233/ERR210233.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210233/ERR210233.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0118_20091025.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0118_20091025.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042500	ERS199114	ERX184899	ERR210234	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210234/ERR210234.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210234/ERR210234.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0118_20100124L5.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0118_20100124L5.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042500	ERS199114	ERX184900	ERR210235	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210235/ERR210235.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210235/ERR210235.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0118_20100305L3.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0118_20100305L3.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042501	ERS199115	ERX184901	ERR210236	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210236/ERR210236.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210236/ERR210236.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0120_20091025.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0120_20091025.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042501	ERS199115	ERX184902	ERR210237	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210237/ERR210237.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210237/ERR210237.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0120_20100124L6.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0120_20100124L6.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042501	ERS199115	ERX184903	ERR210238	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210238/ERR210238.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210238/ERR210238.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0120_20100125L2.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0120_20100125L2.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042501	ERS199115	ERX184904	ERR210239	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210239/ERR210239.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210239/ERR210239.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0120_20100125L3.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0120_20100125L3.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042502	ERS199116	ERX184905	ERR210240	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210240/ERR210240.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210240/ERR210240.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0121_20091105.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0121_20091105.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042503	ERS199117	ERX184906	ERR210241	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210241/ERR210241.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210241/ERR210241.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0122_20091023.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0122_20091023.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042503	ERS199117	ERX184907	ERR210242	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210242/ERR210242.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210242/ERR210242.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0122_20100124L8.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0122_20100124L8.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042503	ERS199117	ERX184908	ERR210243	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210243/ERR210243.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210243/ERR210243.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0122_20100128L7.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0122_20100128L7.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042503	ERS199117	ERX184909	ERR210244	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210244/ERR210244.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210244/ERR210244.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0122_20100128L8.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0122_20100128L8.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042503	ERS199117	ERX184910	ERR210245	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210245/ERR210245.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210245/ERR210245.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0122_20100305L3.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0122_20100305L3.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042553	ERS199118	ERX184911	ERR210246	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210246/ERR210246.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210246/ERR210246.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0123_20091023.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0123_20091023.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042553	ERS199118	ERX184912	ERR210247	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210247/ERR210247.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210247/ERR210247.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0123_20100124L8.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0123_20100124L8.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042553	ERS199118	ERX184913	ERR210248	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210248/ERR210248.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210248/ERR210248.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0123_20100128L7.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0123_20100128L7.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042553	ERS199118	ERX184914	ERR210249	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210249/ERR210249.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210249/ERR210249.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0123_20100128L8.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0123_20100128L8.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042554	ERS199119	ERX184915	ERR210250	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210250/ERR210250.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210250/ERR210250.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0124_20091023.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0124_20091023.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042554	ERS199119	ERX184916	ERR210251	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210251/ERR210251.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210251/ERR210251.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0124_20100128L6.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0124_20100128L6.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042554	ERS199119	ERX184917	ERR210252	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210252/ERR210252.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210252/ERR210252.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0124_20100129L2.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0124_20100129L2.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042554	ERS199119	ERX184918	ERR210253	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210253/ERR210253.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210253/ERR210253.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0124_20100129L3.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0124_20100129L3.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042554	ERS199119	ERX184919	ERR210254	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210254/ERR210254.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210254/ERR210254.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0124_20100305L3.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0124_20100305L3.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042555	ERS199120	ERX184920	ERR210255	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210255/ERR210255.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210255/ERR210255.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0125_20091011.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0125_20091011.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042555	ERS199120	ERX184921	ERR210256	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210256/ERR210256.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210256/ERR210256.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0125_20100124L8.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0125_20100124L8.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042555	ERS199120	ERX184922	ERR210257	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210257/ERR210257.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210257/ERR210257.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0125_20100128L7.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0125_20100128L7.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042555	ERS199120	ERX184923	ERR210258	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210258/ERR210258.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210258/ERR210258.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0125_20100128L8.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0125_20100128L8.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042556	ERS199121	ERX184924	ERR210259	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210259/ERR210259.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210259/ERR210259.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0126_20091023.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0126_20091023.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042556	ERS199121	ERX184925	ERR210260	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210260/ERR210260.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210260/ERR210260.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0126_20100128L6.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0126_20100128L6.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042556	ERS199121	ERX184926	ERR210261	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210261/ERR210261.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210261/ERR210261.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0126_20100129L2.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0126_20100129L2.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042556	ERS199121	ERX184927	ERR210262	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210262/ERR210262.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210262/ERR210262.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0126_20100129L3.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0126_20100129L3.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042557	ERS199122	ERX184928	ERR210263	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210263/ERR210263.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210263/ERR210263.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0127_20091023.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0127_20091023.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042557	ERS199122	ERX184929	ERR210264	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210264/ERR210264.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210264/ERR210264.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0127_20100124L7.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0127_20100124L7.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042557	ERS199122	ERX184930	ERR210265	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210265/ERR210265.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210265/ERR210265.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0127_20100125L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0127_20100125L4.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042557	ERS199122	ERX184931	ERR210266	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210266/ERR210266.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210266/ERR210266.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0127_20100125L5.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0127_20100125L5.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042558	ERS199123	ERX184932	ERR210267	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210267/ERR210267.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210267/ERR210267.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0128_20091023.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0128_20091023.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042558	ERS199123	ERX184933	ERR210268	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210268/ERR210268.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210268/ERR210268.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0128_20100124L8.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0128_20100124L8.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042558	ERS199123	ERX184934	ERR210269	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210269/ERR210269.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210269/ERR210269.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0128_20100128L7.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0128_20100128L7.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042558	ERS199123	ERX184935	ERR210270	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210270/ERR210270.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210270/ERR210270.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0128_20100128L8.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0128_20100128L8.rmhost.single.fq.gz		
PRJEB1220	ERP002061	SAMEA2042559	ERS199124	ERX184936	ERR210271	408170	human gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210271/ERR210271.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210271/ERR210271.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0129_20091028.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179068/fastq/MH0129_20091028.rmhost.single.fq.gz		
